Manufacturer,Model Name,Model Code,RAM (TotalMem),Form Factor,System on Chip,Screen Sizes,Screen Densities,ABIs,Android SDK Versions,OpenGL ES Versions
Tecno,CAMON X,TECNO-CA7,2817MB,Phone,Mediatek MT6763,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,CAMON X Pro,TECNO-CA8,3808MB,Phone,Mediatek MT6763,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,CAMON 11,TECNO-CF7,2873MB,Phone,Mediatek MT6739WW,720x1500,320,armeabi-v7a;armeabi,27,3.2
Tecno,Camon CX,TECNO-CX,1802MB,Phone,Mediatek MT6750T,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24,3.2
Tecno,Camon CX Air,TECNO-CX-Air,1903MB,Phone,Mediatek MT6737,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,F1,TECNO-F1-PRO,948MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,27,2
Tecno,F2,TECNO-F2,901MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,F2LTE,TECNO-F2LTE,861MB,Phone,Mediatek MT6739WA,480x854,240,armeabi-v7a;armeabi,27,3.2
Tecno,POP1,TECNO-F3,963MB,Phone,Mediatek MT6580M,480x960,240,armeabi-v7a;armeabi,24,2
Tecno,POP 1 Pro,TECNO-F3-13M,963MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,24,2
Tecno,POP 1s,TECNO-F4,862MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,POP 1s Pro,TECNO-F4Pro,1877MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,i3,TECNO-i3,1903MB,Phone,Mediatek MT6737,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,i3 Pro,TECNO-i3-Pro,2910MB,Phone,Mediatek MT6737,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,i5,TECNO-i5,1900MB,Phone,Mediatek MT6737T,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,i5-Pro,TECNO-i5-Pro,2907MB,Phone,Mediatek MT6737T,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,i7,TECNO-i7,3819MB,Phone,Mediatek MT6750T,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24,3.2
Tecno,Camon i Twin,TECNO-IA5,2860MB,Phone,Qualcomm MSM8917,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,26,3
Tecno,CAMON iAIR 2+,TECNO-ID3k,1816MB,Phone,Mediatek MT6761,720x1500,320,armeabi-v7a;armeabi,27,3.2
Tecno,CAMON i2,TECNO-ID5,2873MB,Phone,Mediatek MT6739WW,720x1500,320,armeabi-v7a;armeabi,27,3.2
Tecno,CAMON i 2,TECNO-ID5a,2799MB,Phone,Mediatek MT6761,720x1500,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,CAMON i 2X,TECNO-ID5b,3737MB,Phone,Mediatek MT6762,720x1500,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,CAMON iCLICK 2,TECNO-ID6,3737MB,Phone,Mediatek MT6762,720x1500,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,CAMON I Ace,TECNO-IN1,1849MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,CAMON iSky2,TECNO-IN1-Pro,1848MB,Phone,Mediatek MT6739WW,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,CAMON iSky,TECNO-IN2,1858MB,Phone,Mediatek MT6739WA,480x960,240,armeabi-v7a;armeabi,27,3.2
Tecno,Camon I Air,TECNO-IN3,1864MB,Phone,Mediatek MT6737,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,Camon I,TECNO-IN5,2871MB,Phone,Mediatek MT6737,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,CAMON iClick,TECNO-IN6,3824MB,Phone,Mediatek MT6763,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Tecno,J5,TECNO-J5,968MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,22,2
Tecno,J8,TECNO-J8,1928MB,Phone,Mediatek MT6735,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,22,3
Tecno,SPARK,TECNO-K7,958MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,SPARK Pro,TECNO-K8,900MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Tecno,SPARK Plus,TECNO-K9,1973MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,SPARK 2,TECNO-KA7-GO,910MB,Phone,Mediatek MT6580,720x1440,320,armeabi-v7a;armeabi,27,2
Tecno,SPARK 2,TECNO-KA7-O,1910MB,Phone,Mediatek MT6580,720x1440,320,armeabi-v7a;armeabi,27,2
Tecno,SPARK CM,TECNO-KA9,1864MB,Phone,Mediatek MT6737H,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,L5,TECNO-L5,968MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,22,2
Tecno,L8,TECNO-L8,960MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,22,2
Tecno,L9,TECNO-L9,958MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,L9Plus,TECNO-L9Plus,1973MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,Pouvoir 1,TECNO-LA6,958MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,Pouvoir 2,TECNO-LA7,1858MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,Pouvoir 2 Pro,TECNO-LA7-13M,2874MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tecno,N6,TECNO-N6,967MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,23,2
Tecno,N6S,TECNO-N6S,967MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,23,2
Tecno,N8,TECNO-N8,925MB,Phone,Mediatek MT6735M,480x854,240,arm64-v8a;armeabi-v7a;armeabi,23,3
Tecno,N8S,TECNO-N8S,925MB,Phone,Mediatek MT6735M,480x854,240,arm64-v8a;armeabi-v7a;armeabi,23,3
Tecno,DroiPad 7D,TECNO-P701,961MB,Phone,Mediatek MT8312,600x1024,213,armeabi-v7a;armeabi,24,2
Tecno,P702AS,TECNO-P702,906MB,Phone,Mediatek MT8735V,600x1024,213,armeabi-v7a;armeabi,24,3.1
Tecno,DroiPad 10D,TECNO-P904,1900MB,Tablet,Mediatek MT8735B,800x1280,160,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,PHANTOM5,TECNO-PHANTOM5,2920MB,Phone,Mediatek MT6753,1980x1080,480,arm64-v8a;armeabi-v7a;armeabi,22,3
Tecno,PhonePad 3,TECNO-PP7FPro,1927MB,Phone,Mediatek MT8735M,720x1280,213,arm64-v8a;armeabi-v7a;armeabi,23,3
Tecno,R6,TECNO-R6,907MB,Phone,Mediatek MT6737M,480x854,240,armeabi-v7a;armeabi,24,3.1
Tecno,NX,TECNO-R8,897MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,27,3.1
Tecno,RA6,TECNO-RA6,885MB,Phone,Mediatek MT6739WA,854x480,240,armeabi-v7a;armeabi,27,3.2
Tecno,S1,TECNO-S1,459MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,23,2
Tecno,S1 Pro,TECNO-S1-Pro,967MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,23,2
Tecno,S6s,TECNO-S6S,964MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,S2,TECNO-SA1,441MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,27,2
Tecno,SA1 Pro,TECNO-SA1S-PRO,948MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,27,2
Tecno,SA6,TECNO-SA6,901MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,W3,TECNO-W3,966MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,23,2
Tecno,W3LTE,TECNO-W3LTE,925MB,Phone,Mediatek MT6735M,480x854,240,arm64-v8a;armeabi-v7a;armeabi,23,3
Tecno,W3 Pro,TECNO-W3Pro,964MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,TECNO W5,TECNO-W5,930MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,23,3
Tecno,WX3,TECNO-WX3,964MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,WX3 FLTE,TECNO-WX3FLTE,907MB,Phone,Mediatek MT6737M,480x854,240,armeabi-v7a;armeabi,24,3.1
Tecno,WX3LTE,TECNO-WX3LTE,907MB,Phone,Mediatek MT6737M,480x854,240,armeabi-v7a;armeabi,24,3.1
Tecno,WX3P,TECNO-WX3P,964MB,Phone,Mediatek MT6580,480x854,240,armeabi-v7a;armeabi,24,2
Tecno,WX4,TECNO-WX4,958MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tecno,WX4 Pro,TECNO-WX4-Pro,1902MB,Phone,Mediatek MT6737,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tecno,TECNO-Y2,TECNO-Y2,,Phone,Mediatek MT6572W,480x800,240,armeabi-v7a;armeabi,19,2
Tecno,Y6,TECNO-Y6,972MB,Phone,Mediatek MT6572M,480x854,240,armeabi-v7a;armeabi,19,2
OASYS,TEG9300,TEG9300,961MB,Tablet,Mediatek MT8321,1024x600,160,armeabi-v7a;armeabi,24,2
NVIDIA,TegraNote,tegranote,832-889MB,Tablet,NVidia Tegra 4,800x1280,213,armeabi-v7a;armeabi,17;18;19;22,2
NVIDIA,TegraNote,tegranote7c,840-889MB,Tablet,NVidia Tegra 4,800x1280,213,armeabi-v7a;armeabi,19;22,2
Senwa,LS5,Telcel_LS5,878MB,Phone,Spreadtrum SC9832A,720x1280,320,armeabi-v7a;armeabi,24,2
Senwa,Telcel_LS50,Telcel_LS50,878MB,Phone,Spreadtrum SC9832A,480x854,240,armeabi-v7a;armeabi,24,2
Senwa,Telcel S6000,Telcel_S6000,915MB,Phone,Spreadtrum SC7731C,1280x720,320,armeabi-v7a;armeabi,24,2
Tele2,Maxi,Tele2_Maxi,958MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,23,2
Tele2,Maxi_Plus,Tele2_Maxi_Plus,1943MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,23,3
Tele2,Midi LTE,Tele2_Midi_LTE,927MB,Phone,Mediatek MT6580,480x854,240,arm64-v8a;armeabi-v7a;armeabi,23,3
Tele2,Mini,Tele2_Mini,461MB,Phone,Mediatek MT6572A,480x800,240,armeabi-v7a;armeabi,22,2
Tele2,Mini 1.1,Tele2_Mini_1_1,459MB,Phone,Mediatek MT6580,480x800,240,armeabi-v7a;armeabi,23,2
Tele2,Tele2fon V4,Tele2fon_v4,473MB,Phone,Mediatek MT6572M,320x480,160,armeabi-v7a;armeabi,17,2
Tele2,Tele2fon V5,Tele2fon_v5,977MB,Phone,Mediatek MT6572,540x960,240,armeabi-v7a;armeabi,17,2
Telenor,Infinity_a,Telenor_Infinity_a,1925MB,Phone,Mediatek MT6735,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,23,3
Telenor,Infinity_e,Telenor_Infinity_e,924MB,Phone,Mediatek MT6735M,480x854,240,arm64-v8a;armeabi-v7a;armeabi,23,3
Telenor,Infinity_i,TELENOR_Infinity_i,935MB,Phone,Mediatek MT6735M,480x800,240,armeabi-v7a;armeabi,23,3
Telenor,K530,Telenor_K530,963MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,23,2
Telenor,N940,Telenor_N940,967MB,Phone,Mediatek MT6580M,480x800,240,armeabi-v7a;armeabi,23,2
Telenor,Smart,Telenor_Smart,464MB,Phone,Mediatek MT6572,480x854,240,armeabi-v7a;armeabi,19,2
Telenor,Smart4G,Telenor_Smart_4G,928MB,Phone,Mediatek MT6735P,720x1280,320,armeabi-v7a;armeabi,23,3
Mobiwire,Telenor SmartPlus,Telenor_SmartPlus,970MB,Phone,Mediatek MT6572,540x960,240,armeabi-v7a;armeabi,19,2
Telma,Telma EGO,Telma_EGO,1836MB,Phone,Mediatek MT6737T,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Telma,F1+4G,TELMA_F1_4G,934MB,Phone,Mediatek MT6737M,480x854,213,armeabi-v7a;armeabi,24,3.1
Telma,TELMA FEEL,TELMA_FEEL,926MB,Phone,Spreadtrum SC7731,480x854,240,armeabi-v7a;armeabi,24,2
Telma,TITAN,Telma_Titan_4G,927MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
TCT (Alcatel),ALCATEL ONE TOUCH 6010X,Telsa,471MB,Phone,Mediatek MT6577,800x480,240,armeabi-v7a;armeabi,16;17,2
bq,Aquaris U Plus,tenshi,1883MB,Phone,Qualcomm MSM8937,720x1280,320,armeabi-v7a;armeabi,23;25,3.1;3.2
Thomson,TEO10,TEO10,1024MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,25,2
Thomson,TEO7RK,TEO7RK,1024MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,25,2
Vestel,Venus V5,Teos,2854MB,Phone,Qualcomm MSM8920,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,25,3
HP,Pro Slate 10 EE G1,terrier,878MB,Tablet,Intel Z3735F,1280x800,160,x86;armeabi-v7a;armeabi,21,3.1
Tesla,Tesla Tablet L8.1,Tesla_L8_1,967MB,Tablet,Mediatek MT8163,800x1280,213,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tesla,Tesla Smartphone 3.3,Tesla_SP3_3,926MB,Phone,Mediatek MT6737M,720x1280,320,armeabi-v7a;armeabi,24,3.1
Tesla,Tesla_SP3.3 Lite,Tesla_SP3_3Lite,897MB,Phone,Mediatek MT6580M,720x1280,320,armeabi-v7a;armeabi,24,2
Tesla,Smartphone 3.4,Tesla_SP3_4,897MB,Phone,Mediatek MT6739WA,720x1440,320,armeabi-v7a;armeabi,27,3.2
Tesla,Tesla Smartphone 6.3,Tesla_SP6_3,2910MB,Phone,Mediatek MT6737,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Tesla,Tesla Smartphone 9.1 Lite,Tesla_SP9_1_Lite,2822MB,Phone,Mediatek MT6750T,720x1440,320,arm64-v8a;armeabi-v7a;armeabi,24,3.2
Tesla,Tesla_SP9_2,Tesla_SP9_2,3772MB,Phone,Mediatek MT6762,720x1520,320,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Mecer,TF10EA2,TF10EA2_11,1904MB,Tablet,Intel x5-Z8350,800x1280,160,x86;armeabi-v7a;armeabi,23,3.1
ECS,TF10EA2,TF10EA2_2,1904MB,Tablet,Intel x5-8300,800x1280,160,x86;armeabi-v7a;armeabi,22,3.1
Tetratab,TF10EA2,TF10EA2_Medical_1,1904MB,Tablet,Intel x5-8300,1280x800,160,x86;armeabi-v7a;armeabi,23,3.1
ECS,TF10EA2,TF10EA2_P8_1,1904MB,Tablet,Intel x5-Z8350,800x1280,160,x86;armeabi-v7a;armeabi,23,3.1
ECS,TF10MK1,TF10MK1_1,1971MB,Tablet,Mediatek MT8163,800x1280,160,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Asus,Eee Pad Transformer Prime,TF201,977MB,Tablet,NVidia Tegra 3,1280x800,160,armeabi-v7a;armeabi,15;16,2
Asus,Transformer Pad,TF300T,975-977MB,Tablet,NVidia Tegra 3,1280x800,160,armeabi-v7a;armeabi,15;16;17,2
Asus,Transformer Pad TF300TG,TF300TG,975-977MB,Tablet,NVidia Tegra 3,1280x800,160,armeabi-v7a;armeabi,15;16;17,2
Asus,Transformer Pad TF300TL,TF300TL,975-977MB,Tablet,NVidia Tegra 3,1280x800,160,armeabi-v7a;armeabi,16;17,2
Asus,Transformer Pad TF502T,TF502T,1985MB,Tablet,NVidia Tegra 3 T30,1366x768,160,armeabi-v7a;armeabi,17,2
Asus,Transformer Pad Infinity,TF700KL,772MB,Tablet,Qualcomm MSM8960,1920x1200,240,armeabi-v7a;armeabi,16,2
Asus,TF700T,TF700T,969-970MB,Tablet,NVidia Tegra 3 T33,1920x1200,240,armeabi-v7a;armeabi,15;16;17,2
LGE,LG G Pad IV 8.0 FHD LTE,tf840,1873-1882MB,Tablet,Qualcomm MSM8940,1200x1920,320,armeabi-v7a;armeabi,24;27,3.2
Condor,TFX711G,TFX711G,960MB,Tablet,Mediatek MT8321,600x1024,160,armeabi-v7a;armeabi,23,2
Condor,TFX712G,TFX712G,960MB,Tablet,Mediatek MT8321,600x1024,160,armeabi-v7a;armeabi,23,2
Condor,TFX713L,TFX713L,919MB,Tablet,Mediatek MT8735M,600x1024,160,arm64-v8a;armeabi-v7a;armeabi,23,3
Condor,TFX714L,TFX714L,919MB,Tablet,Mediatek MT8735M,600x1024,160,arm64-v8a;armeabi-v7a;armeabi,23,3
Condor,TGW102L,TGW102L,925MB,Tablet,Mediatek MT8735,1280x800,160,armeabi-v7a;armeabi,22,3
Condor,TGW706,TGW706,997MB,Tablet,Rockchip RK3126,600x1024,160,armeabi-v7a;armeabi,23,2
Condor,TGW801G,TGW801G,956MB,Tablet,Mediatek MT8321,800x1280,160,armeabi-v7a;armeabi,22,2
Condor,TGW801L,TGW801L,927MB,Tablet,Mediatek MT8735,800x1280,160,armeabi-v7a;armeabi,22,3
LGE,G PADⅢ 10.1,th10,1982MB,Tablet,Mediatek MT8317,800x1280,160,arm64-v8a;armeabi-v7a;armeabi,23,3.1
KAZAM,Thunder 550L,TH5L5025,920MB,Phone,Mediatek MT6735,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,22,3
Thinpad,TH805,TH805,962MB,Tablet,Mediatek MT8382,800x1280,160,armeabi-v7a;armeabi,19,2
Motorola,Moto G with 4G LTE (2nd Gen),thea,873-875MB,Phone,Qualcomm MSM8926,720x1280,320,armeabi-v7a;armeabi,21;23,3
Motorola,Moto G with 4G LTE (2nd Gen),thea_ds,873-875MB,Phone,Qualcomm MSM8x26,720x1280,320,armeabi-v7a;armeabi,21;23,3
Motorola,Moto G with 4G LTE (2nd Gen),thea_umtsds,873-875MB,Phone,Qualcomm MSM8226,720x1280,320,armeabi-v7a;armeabi,21;23,3
Spectralink,8744,thor_6dq,1002MB,Phone,Freescale i.MX6D,480x800,213,armeabi-v7a;armeabi,19;22,2
Vernee,Thor E,Thor_E,2873MB,Phone,Mediatek MT6753,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Vernee,Thor Plus,Thor_Plus,2873MB,Phone,Mediatek MT6753,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,24,3.1
CloudFone,Thrill Boost 2,Thrill_Boost_2,964MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
CloudFone,CloudFone Thrill Boost 3,Thrill_Boost_3,963MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,24,2
CloudFone,CloudFone Thrill Plus 2,Thrill_Plus_2,1973MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
CloudFone,Thrill Power N,Thrill_Power_N,964MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
CloudFone,CloudFone Thrill Snap,Thrill_Snap,957MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
CloudFone,Thrill View,Thrill_View,957MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
KAZAM,Thunder 345,Thunder_345,456MB,Phone,Mediatek MT6582M,480x854,240,armeabi-v7a;armeabi,19,2
KAZAM,Thunder 345 LTE,Thunder_345_LTE,976MB,Phone,Mediatek MT6582M,480x854,240,armeabi-v7a;armeabi,19,2
KAZAM,Thunder 345L,Thunder_345L,976MB,Phone,Mediatek MT6582M,480x854,240,armeabi-v7a;armeabi,19,2
KAZAM,Thunder 347,Thunder_347,955MB,Phone,Mediatek MT6582,720x1280,320,armeabi-v7a;armeabi,19,2
KAZAM,Thunder 350L,Thunder_350L,974MB,Phone,Mediatek MT6582M,540x960,240,armeabi-v7a;armeabi,19,2
KAZAM,Thunder2 45L,Thunder2_45,847MB,Phone,Qualcomm MSM8926,480x854,240,armeabi-v7a;armeabi,18,3
KAZAM,Thunder2 50,Thunder2_50,966MB,Phone,Mediatek MT6582,720x1280,320,armeabi-v7a;armeabi,17,2
Dell,Venue 7,thunderbird,1978-1984MB,Tablet,Intel Z2520,1280x800,213,x86;armeabi-v7a;armeabi,17;18;19,2
BYD,Smart 401,tianyu72_wet_jb3,468MB,Phone,Mediatek MT6572,480x854,240,armeabi-v7a;armeabi,17,2
Infocus,M510t,TID,853MB,Phone,Qualcomm MSM8926,720x1280,320,armeabi-v7a;armeabi,19,3
Infocus,M511,TID_CHT,853MB,Phone,Qualcomm MSM8926,720x1280,320,armeabi-v7a;armeabi,19,3
Infocus,M511,TID_TWN,853MB,Phone,Qualcomm MSM8926,720x1280,320,armeabi-v7a;armeabi,19,3
Xiaomi,MI 5X,tiffany,3597MB,Phone,Qualcomm MSM8953,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25,3.2
Meitu,Tiffany,Tiffany,5741MB,Phone,Qualcomm SDM660,1080x2160,480,arm64-v8a;armeabi-v7a;armeabi,27,3.2
Vertex,Impress Tiger,Tiger,926MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Winmax,Tiger_X10,TIGER_X10,1917MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Winmax,Tiger X4,TIGER_X4,964MB,Phone,Mediatek MT6580M,480x854,240,armeabi-v7a;armeabi,24,2
LGE,LG G3 Cat.6,tiger6,2969-2972MB,Phone,Qualcomm APQ8084,1440x2560,640,armeabi-v7a;armeabi,19;21;23,3.0;3.1
LGE,LG G3 A,tigers,1852-1857MB,Phone,Qualcomm MSM8974,1080x1920,480,armeabi-v7a;armeabi,19;21,3
Timovi,Infinit Lite 2,Timovi_Infinit_Lite_2,925MB,Phone,Spreadtrum SC7731C,480x854,240,armeabi-v7a;armeabi,24,2
Timovi,Timovi Infinit MX,Timovi_Infinit_MX,925MB,Phone,Spreadtrum SC7731C,480x854,240,armeabi-v7a;armeabi,24,2
Timovi,Timovi Infinit X CAM,Timovi_Infinit_X_CAM,957MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Timovi,Timovi_Vision_PRO,Timovi_Vision_PRO,878MB,Phone,Spreadtrum SC9832A,720x1280,320,armeabi-v7a;armeabi,24,2
AT&T,9020A,tint8_att,865MB,Tablet,Qualcomm MSM8928,800x1280,213,armeabi-v7a;armeabi,21;22,3
Xiaomi,Mi A1,tissot_sprout,3573-3593MB,Phone,Qualcomm MSM8953,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,25;26;27,3.2
Vertu,Signature Touch,titan,3728MB,Phone,Qualcomm MSM8994,1080x1920,480,arm64-v8a;armeabi-v7a;armeabi,22,3.1
Cell_C,Titan,Titan,923MB,Phone,Spreadtrum SC7731C,540x960,240,armeabi-v7a;armeabi,24,2
Motorola,Moto G (2nd Gen),titan_udstv,851-890MB,Phone,Qualcomm MSM8226,720x1280,320,armeabi-v7a;armeabi,19;21;23,3
Motorola,Moto G (2nd Gen),titan_umts,851-890MB,Phone,Qualcomm MSM8226,720x1280,320,armeabi-v7a;armeabi,19;21;23,3
Motorola,Moto G (2nd Gen),titan_umtsds,851-890MB,Phone,Qualcomm MSM8226,720x1280,320,armeabi-v7a;armeabi,19;21;23,3
Karbonn,Titanium Frames S7,Titanium_Frames_S7,2917MB,Phone,Mediatek MT6737,1080x1920,480,armeabi-v7a;armeabi,24,3.1
Karbonn,Titanium Jumbo,Titanium_Jumbo,1918MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Karbonn,Titanium Jumbo 2,Titanium_Jumbo_2,1918MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Karbonn,Titanium Vista 4G,TitaniumVista4G,928MB,Phone,Mediatek MT6737M,720x1280,320,armeabi-v7a;armeabi,23,3
Njoy,Tityos 10,Tityos_10,914MB,Tablet,Mediatek MT8735,1280x800,213,arm64-v8a;armeabi-v7a;armeabi,23,3
Tonino Lamborghini,Antares,TL_Antares,1989MB,Phone,Mediatek MT6589,540x960,240,armeabi-v7a;armeabi,17,2
Prestigio,PSP3471DUO,TL47B1G,914MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
Tonino Lamborghini,Antares,TL66,1989MB,Phone,Mediatek MT6589,540x960,240,armeabi-v7a;armeabi,17,2
Philips,TLE722G,TLE722G,952MB,Tablet,Mediatek MT8321,600x1024,160,armeabi-v7a;armeabi,24,2
Philips,TLE732,TLE732,984MB,Tablet,Rockchip RK3126C,600x1024,160,armeabi-v7a;armeabi,25,2
Thomson,TLink 455,TLINK455,978MB,Phone,Mediatek MT6572,480x854,240,armeabi-v7a;armeabi,17,2
teXet,TM-5071,TM_5071,894MB,Phone,Mediatek MT6580,720x1280,320,armeabi-v7a;armeabi,24,2
teXet,TM-4510,TM-4510,909MB,Phone,Mediatek MT6737M,480x854,240,armeabi-v7a;armeabi,24,3.1
teXet,TM-5073,TM-5073,805MB,Phone,Spreadtrum SC9850,480x960,240,armeabi-v7a;armeabi,24,3.2
teXet,TM-5201,TM-5201,863MB,Phone,Mediatek MT6737,720x1280,320,armeabi-v7a;armeabi,24,3.1
Nuvision,TM101A730M,TM101AM,968MB,Tablet,Mediatek MT8163,800x1280,160,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Nuvision,TM106A510L,TM106A510L,877MB,Tablet,Intel Z3735G,1366x768,160,x86;armeabi-v7a;armeabi,22,3.1
teXet,Texet TM-5571,tm5571,900MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,24,2
teXet,Texet TM-5581,tm5581,900MB,Phone,Mediatek MT6580,480x960,240,armeabi-v7a;armeabi,24,2
Itworks,TM705,TM705,512MB,Tablet,Rockchip RK3026,800x480,120,armeabi-v7a;armeabi,19,2
Nuvision,TM800A510L,TM800A,887MB,Tablet,Intel Z3735G,1280x800,160,x86;armeabi-v7a;armeabi,19,3.1
Nuvision,TM800A740M,TM800AM,968MB,Tablet,Mediatek MT8163,800x1280,160,arm64-v8a;armeabi-v7a;armeabi,24,3.1
Condor,TMK715L,TMK715L,923MB,Tablet,Mediatek MT8735,600x1024,160,arm64-v8a;armeabi-v7a;armeabi,23,3
Turbonet,TN451A1,TN451A1,1872MB,Phone,Qualcomm MSM8956,720x1280,320,arm64-v8a;armeabi-v7a;armeabi,25,3.2
